Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,dampening,differentiable,epochs,foreach,lr,maximize,momentum,nesterov,optimizer_name,weight_decay,test_acc_top1,test_acc_top5,test_loss,train_acc_top1,train_acc_top5,val_acc_top1,val_acc_top5,val_loss,Mode
2023-11-09 11:01:22,4.4min,90c18721c1d14568b6877ae86ebf9a99,Approximate Retraining - HTP - mul8s_1KVA,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6269999742507935,0.8436999917030334,2.0430023670196533,0.7922000288963318,0.9316111207008362,0.9021999835968018,0.9700000286102295,0.4267524480819702,testing
2023-11-09 10:56:50,4.5min,65f878ed3ae447eca6a21eb66e52a7c5,Approximate Retraining - Linear - mul8s_1KVA,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.628600001335144,0.8442999720573425,1.9244486093521118,0.7817777991294861,0.9330777525901794,0.9004999995231628,0.9707000255584717,0.4995110332965851,testing
2023-11-09 10:53:12,3.6min,b42a0d3b963a4c37ad53950c5c571252,Noise Training - mul8s_1KVA,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6308000087738037,0.8429999947547913,2.0680906772613525,0.7946333289146423,0.9329444169998169,0.9023000001907349,0.9696000218391418,0.5118536353111267,testing
2023-11-09 10:49:35,3.5min,b7c31047916c4426b7a9d9c179015325,Approximate Retraining - Baseline - mul8s_1KVA,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6284000277519226,0.8442999720573425,1.92429780960083,0.7816555500030518,0.9330666661262512,0.9004999995231628,0.9707000255584717,0.5002944469451904,testing
2023-11-09 10:32:43,16.8min,a774a28a8ea44b3cb4a08b46180a7375,Approximate Retraining - Behavioral - mul8s_1KV9,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6305999755859375,0.8460000157356262,2.2839272022247314,0.7883555293083191,0.9344666600227356,0.9016000032424927,0.9700999855995178,0.4653836488723755,testing
2023-11-09 10:28:12,4.4min,6e4337fdcaa94173a02d5c620464d439,Approximate Retraining - HTP - mul8s_1KV9,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6305000185966492,0.8460000157356262,2.2879457473754883,0.7889999747276306,0.9346444606781006,0.9017000198364258,0.9702000021934509,0.4626021087169647,testing
2023-11-09 10:23:27,4.7min,1184845b6cb14808af912f58a7def893,Approximate Retraining - Linear - mul8s_1KV9,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6301000118255615,0.8468000292778015,2.284763813018799,0.7817444205284119,0.9330888986587524,0.900600016117096,0.9707000255584717,0.5001068115234375,testing
2023-11-09 10:19:37,3.8min,cb10bb1a205240969d7136848edff7ce,Noise Training - mul8s_1KV9,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6294999718666077,0.8463000059127808,2.296412229537964,0.788611114025116,0.9329444169998169,0.9025999903678894,0.9695000052452087,0.49320322275161743,testing
2023-11-09 10:15:47,3.7min,a89f09b5bfda4b519574ef4fe27ada2d,Approximate Retraining - Baseline - mul8s_1KV9,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6301000118255615,0.8464999794960022,2.284684658050537,0.7816555500030518,0.9330666661262512,0.9004999995231628,0.9707000255584717,0.5002944469451904,testing
2023-11-09 09:58:56,16.8min,21a6b541b1114c15a290830d86cacf8e,Approximate Retraining - Behavioral - mul8s_1KV8,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6306999921798706,0.8467000126838684,2.3677175045013428,0.7836777567863464,0.9334889054298401,0.9014999866485596,0.9706000089645386,0.49038267135620117,testing
2023-11-09 09:54:26,4.4min,e54a6acf14c4431dace4d31293603337,Approximate Retraining - HTP - mul8s_1KV8,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6306999921798706,0.8468000292778015,2.3686463832855225,0.7853111028671265,0.9340222477912903,0.9018999934196472,0.970300018787384,0.48390668630599976,testing
2023-11-09 09:49:54,4.5min,ca291255c2cb4eec9274762c8762534a,Approximate Retraining - Linear - mul8s_1KV8,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6305999755859375,0.8465999960899353,2.3690383434295654,0.7816888689994812,0.933055579662323,0.900600016117096,0.9707000255584717,0.5002443194389343,testing
2023-11-09 09:46:16,3.6min,75737dda5cdb44c894cda0735aef5d67,Noise Training - mul8s_1KV8,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6290000081062317,0.8467000126838684,2.369983196258545,0.7830222249031067,0.9318333268165588,0.9024999737739563,0.9696000218391418,0.4907294511795044,testing
2023-11-09 09:42:37,3.5min,a42cb0634f31428e95e2fa3c5eee54f4,Approximate Retraining - Baseline - mul8s_1KV8,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6305999755859375,0.8465999960899353,2.369046211242676,0.7816555500030518,0.9330666661262512,0.9004999995231628,0.9707000255584717,0.5002944469451904,testing
2023-11-09 09:25:42,16.8min,1cd9ca40dfe842758b8e6ab1860fd18f,Approximate Retraining - Behavioral - mul8s_1KV6,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6295999884605408,0.8467000126838684,2.395571231842041,0.7816555500030518,0.933055579662323,0.9004999995231628,0.9707000255584717,0.5002772212028503,testing
2023-11-09 09:22:07,3.5min,498c4a99935143f6952609b8216ca3c5,Approximate Retraining - HTP - mul8s_1KV6,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6295999884605408,0.8465999960899353,2.3955461978912354,0.7816555500030518,0.9330666661262512,0.9004999995231628,0.9707000255584717,0.5002944469451904,testing
2023-11-09 09:17:27,4.6min,48a52208b6cd4d529415fdefc45d6a24,Approximate Retraining - Linear - mul8s_1KV6,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6295999884605408,0.8465999960899353,2.3955461978912354,0.7816555500030518,0.9330666661262512,0.9004999995231628,0.9707000255584717,0.5002944469451904,testing
2023-11-09 09:13:42,3.7min,bfba158fd5a24a3f87bfa8fb77ddacf1,Noise Training - mul8s_1KV6,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6320000290870667,0.8479999899864197,2.3892149925231934,0.7818889021873474,0.9323111176490784,0.9093999862670898,0.9707000255584717,0.4708615839481354,testing
2023-11-09 09:09:59,3.6min,0200861fa4ea48daace381b2f9b500df,Approximate Retraining - Baseline - mul8s_1KV6,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.6295999884605408,0.8465999960899353,2.3955461978912354,0.7816555500030518,0.9330666661262512,0.9004999995231628,0.9707000255584717,0.5002944469451904,testing
2023-01-09 09:55:25,16.2min,0865180c86c14f38b5b7683d25871e44,Approximate Retraining - Behavioral - mul8s_1L2N,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.006000000052154064,0.027899999171495438,5.30246114730835,0.005077777896076441,0.025955555960536003,0.008200000040233135,0.032499998807907104,5.299354076385498,testing
2023-01-09 09:50:57,4.4min,e375532aefa54ab4af6985319aa64ed0,Approximate Retraining - HTP - mul8s_1L2N,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.006000000052154064,0.027899999171495438,5.30246114730835,0.005077777896076441,0.025955555960536003,0.008200000040233135,0.032499998807907104,5.299354076385498,testing
2023-01-09 09:47:15,3.6min,585322a8e9a24c1fa695745190e2e79f,Noise Training - mul8s_1L2N,LOCAL,experiments/vgg_imagenet200.py,elias,FINISHED,0,False,1,None,0.001,False,0,False,SGD,0,0.006399999838322401,0.027899999171495438,5.302781581878662,0.004911111202090979,0.025100000202655792,0.9031999707221985,0.9717000126838684,0.4763469696044922,testing
