Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,dampening,differentiable,epochs,experiment,foreach,gradient_clip,lr,maximize,momentum,mul_name,nesterov,optimizer_name,qtype,weight_decay,test_acc_top1,test_loss,train_acc_top1,val_acc_top1,val_loss,Mode
2023-10-14 01:49:00,17.4min,43bf2004bc4d49708b8b0cd9358d45a9,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_3CY,False,SGD,8x4_affine_per_channel,0,0.8712000250816345,0.39104875922203064,0.9107778072357178,0.9136000275611877,0.25578969717025757,testing
2023-10-14 01:31:25,17.6min,0792661e08284ff1bfdfcff7fe8625f5,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_3CY,False,SGD,8x4_affine_per_tensor,0,0.8672000169754028,0.3973182737827301,0.9045110940933228,0.9046000242233276,0.2868427634239197,testing
2023-10-14 01:14:19,17.1min,784c979a64774eb6ab4f5362ddf90a1b,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_49L,False,SGD,8x4_affine_per_channel,0,0.8665000200271606,0.4086092412471771,0.900088906288147,0.9016000032424927,0.2866143584251404,testing
2023-10-14 00:56:46,17.6min,915153a1d5b443ca875a4035b49020f9,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_49L,False,SGD,8x4_affine_per_tensor,0,0.8554999828338623,0.43405410647392273,0.8880000114440918,0.883400022983551,0.3239358365535736,testing
2023-10-14 00:39:08,17.6min,99e8eaa5f2bd4619b74d9c5ec5764d12,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_3BP,False,SGD,8x4_affine_per_channel,0,0.8057000041007996,0.6075162291526794,0.8231111168861389,0.8271999955177307,0.5125501751899719,testing
2023-10-14 00:21:55,17.2min,6980414ab87e41ba8855db229fa738a8,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_3BP,False,SGD,8x4_affine_per_tensor,0,0.7142000198364258,0.9246319532394409,0.7033777832984924,0.7113999724388123,0.901686429977417,testing
2023-10-14 00:06:15,15.7min,f0eeb80fc26e4fdd97c3f52a117cbbd0,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_2G2,False,SGD,8x4_affine_per_channel,0,0.10159999877214432,10.162469863891602,0.09191111475229263,0.0982000008225441,11.892538070678711,testing
2023-10-13 23:51:57,14.3min,33f5787a2409499ca173db8700979b6c,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_2G2,False,SGD,8x4_affine_per_tensor,0,0.10239999741315842,8.070991516113281,0.10548888891935349,0.10980000346899033,12.488981246948242,testing
2023-10-13 23:34:22,17.6min,b41f1dfcf054457a983cd122d398e1e0,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_579,False,SGD,8x4_affine_per_channel,0,0.8539000153541565,0.4536537528038025,0.884244441986084,0.8794000148773193,0.3414779007434845,testing
2023-10-13 23:17:01,17.3min,6c2bdb7324c649caa98e9447c117f72a,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_579,False,SGD,8x4_affine_per_tensor,0,0.8313999772071838,0.5233929753303528,0.8521777987480164,0.852400004863739,0.41728436946868896,testing
